country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","21-09-2026 11:00:00",15.3714823,75.1160168,PM10,57,63,59
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","21-09-2026 11:00:00",15.3714823,75.1160168,SO2,2,2,2
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","21-09-2026 11:00:00",17.321993,76.822628,PM2.5,NA,NA,NA
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","21-09-2026 11:00:00",17.321993,76.822628,CO,NA,NA,NA
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","21-09-2026 11:00:00",12.415911,75.73505,NO2,2,3,2
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","21-09-2026 11:00:00",12.415911,75.73505,NH3,1,1,1
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","21-09-2026 11:00:00",12.88925,74.853,PM10,29,98,75
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","21-09-2026 11:00:00",12.88925,74.853,SO2,NA,NA,NA
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","21-09-2026 11:00:00",12.21041,76.37376,NO2,NA,NA,NA
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","21-09-2026 11:00:00",12.21041,76.37376,NH3,NA,NA,NA
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","21-09-2026 11:00:00",12.21041,76.37376,SO2,NA,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","21-09-2026 11:00:00",12.733409,77.298051,PM10,10,54,27
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","21-09-2026 11:00:00",12.733409,77.298051,OZONE,12,31,22
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","21-09-2026 11:00:00",13.94,75.555917,NH3,2,2,2
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","21-09-2026 11:00:00",13.94,75.555917,SO2,4,5,5
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","21-09-2026 11:00:00",13.94,75.555917,OZONE,40,61,46
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","21-09-2026 11:00:00",13.34194444,74.74694444,SO2,NA,NA,NA
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","21-09-2026 11:00:00",16.7602,77.1428,SO2,12,19,15
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","21-09-2026 11:00:00",16.7602,77.1428,CO,16,18,17
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","21-09-2026 11:00:00",16.7602,77.1428,OZONE,3,3,3
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","21-09-2026 11:00:00",11.875,75.3732,PM10,80,95,88
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","21-09-2026 11:00:00",11.875,75.3732,OZONE,27,28,28
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","21-09-2026 11:00:00",8.5149093,76.9435879,CO,4,11,8
India,Ladakh,Leh,"Skara Yokma, Leh - LPCC","21-09-2026 11:00:00",34.147096,77.55709,NO2,NA,NA,NA
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","21-09-2026 11:00:00",23.264759,77.381568,PM2.5,17,50,31
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","21-09-2026 11:00:00",23.264759,77.381568,PM10,29,85,52
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","21-09-2026 11:00:00",23.264759,77.381568,SO2,5,7,6
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","21-09-2026 11:00:00",23.233584,77.400574,PM2.5,18,52,29
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","21-09-2026 11:00:00",23.233584,77.400574,SO2,21,26,24
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","21-09-2026 11:00:00",22.9682591,76.064118,PM2.5,29,61,40
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","21-09-2026 11:00:00",22.9682591,76.064118,NH3,0,2,1
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","21-09-2026 11:00:00",26.200388,78.147714,PM10,35,110,67
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","21-09-2026 11:00:00",26.203442,78.193251,CO,38,55,44
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","21-09-2026 11:00:00",26.259242,78.216432,NH3,2,5,4
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","21-09-2026 11:00:00",29.966942,76.875879,PM2.5,77,115,89
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","21-09-2026 11:00:00",29.966942,76.875879,NH3,5,5,5
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","21-09-2026 11:00:00",29.966942,76.875879,CO,18,28,23
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","21-09-2026 11:00:00",29.966942,76.875879,OZONE,11,27,17
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","21-09-2026 11:00:00",28.360699,76.93609,SO2,0,16,7
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","21-09-2026 11:00:00",28.060249,76.113115,NO2,24,25,25
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","21-09-2026 11:00:00",28.1485564,77.3320667,OZONE,10,10,10
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","21-09-2026 11:00:00",30.7057778,76.8531805555555,PM10,NA,NA,NA
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","21-09-2026 11:00:00",30.7057778,76.8531805555555,NH3,NA,NA,NA
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","21-09-2026 11:00:00",29.432304,76.972765,SO2,35,67,50
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","21-09-2026 11:00:00",29.5364,75.0158,PM10,95,122,108
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","21-09-2026 11:00:00",29.5364,75.0158,NH3,13,14,14
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","21-09-2026 11:00:00",29.0272,77.0621,PM10,54,124,100
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","21-09-2026 11:00:00",29.0272,77.0621,CO,10,40,25
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","21-09-2026 11:00:00",30.1480566,77.2893471,NH3,1,6,4
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","21-09-2026 11:00:00",24.2613009,80.7231783,NH3,NA,NA,NA
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","21-09-2026 11:00:00",23.331731,75.045981,NO2,14,67,32
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","21-09-2026 11:00:00",20.719516,77.000253,PM2.5,15,51,22
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","21-09-2026 11:00:00",19.215784,73.199781,SO2,21,28,25
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","21-09-2026 11:00:00",19.215784,73.199781,CO,5,12,8
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","21-09-2026 11:00:00",20.939198,77.765701,NO2,3,15,7
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","21-09-2026 11:00:00",20.939198,77.765701,CO,24,35,28
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","21-09-2026 11:00:00",20.9402359,77.7895248,PM2.5,10,30,21
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","21-09-2026 11:00:00",20.9402359,77.7895248,NO2,3,12,6
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","21-09-2026 11:00:00",19.87562,75.38731,NH3,6,6,6
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","21-09-2026 11:00:00",19.87562,75.38731,SO2,0,1,1
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","21-09-2026 11:00:00",19.87562,75.38731,CO,18,54,38
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","21-09-2026 11:00:00",22.431,75.5213,NH3,6,8,7
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","21-09-2026 11:00:00",22.431,75.5213,SO2,15,23,18
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","21-09-2026 11:00:00",22.7084,75.8815,PM2.5,7,22,15
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","21-09-2026 11:00:00",22.7084,75.8815,NH3,0,0,0
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","21-09-2026 11:00:00",22.7084,75.8815,SO2,3,11,6
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","21-09-2026 11:00:00",22.7524,75.8872,CO,28,37,34
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","21-09-2026 11:00:00",23.168606,79.932247,PM10,12,37,25
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","21-09-2026 11:00:00",23.168606,79.932247,SO2,9,11,10
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","21-09-2026 11:00:00",23.163174,79.973061,SO2,1,24,7
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","21-09-2026 11:00:00",23.50016,80.23284,NO2,11,15,13
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","21-09-2026 11:00:00",28.4227,77.0667,CO,15,43,34
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","21-09-2026 11:00:00",28.4227,77.0667,OZONE,11,46,22
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","21-09-2026 11:00:00",28.4501238,77.0263051,PM2.5,25,315,85
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","21-09-2026 11:00:00",28.4501238,77.0263051,NH3,NA,NA,NA
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","21-09-2026 11:00:00",28.4501238,77.0263051,CO,40,103,56
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","21-09-2026 11:00:00",28.4501238,77.0263051,OZONE,2,10,6
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","21-09-2026 11:00:00",29.14056,75.744941,PM2.5,76,194,126
India,Haryana,Jind,"Police Lines, Jind - HSPCB","21-09-2026 11:00:00",29.307814,76.337619,SO2,27,30,28
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","21-09-2026 11:00:00",29.6953,77.0027,PM10,31,78,49
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","21-09-2026 11:00:00",29.6953,77.0027,SO2,12,13,13
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","21-09-2026 11:00:00",12.9756843,77.5660749,OZONE,NA,NA,NA
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","21-09-2026 11:00:00",12.7816279,77.6299145,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","21-09-2026 11:00:00",12.7816279,77.6299145,OZONE,21,21,21
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","21-09-2026 11:00:00",12.951913,77.539784,PM10,11,107,48
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","21-09-2026 11:00:00",12.9135218,77.5950804,PM2.5,24,30,26
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","21-09-2026 11:00:00",12.9135218,77.5950804,OZONE,21,22,21
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","21-09-2026 11:00:00",11.55358,76.55521,NO2,23,30,29
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","21-09-2026 11:00:00",11.55358,76.55521,NH3,2,2,2
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","21-09-2026 11:00:00",15.459706,75.008381,PM2.5,48,63,52
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","21-09-2026 11:00:00",30.1480566,77.2893471,CO,30,51,43
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","21-09-2026 11:00:00",30.943887,76.801991,PM10,20,158,93
India,"Jammu and Kashmir",Pampore,"Khrew, Pampore - JKPCC","21-09-2026 11:00:00",34.031606,75.009712,PM2.5,16,175,64
India,"Jammu and Kashmir",Srinagar,"Rajbagh, Srinagar - JKPCC","21-09-2026 11:00:00",34.066206,74.81982,NH3,9,9,9
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","21-09-2026 11:00:00",13.029152,77.585901,PM2.5,2,61,19
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","21-09-2026 11:00:00",13.029152,77.585901,OZONE,1,6,2
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","21-09-2026 11:00:00",12.938539,77.5901,SO2,1,9,6
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","21-09-2026 11:00:00",12.938539,77.5901,CO,16,25,21
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","21-09-2026 11:00:00",19.854616,75.905894,PM10,20,124,81
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","21-09-2026 11:00:00",19.854616,75.905894,OZONE,16,46,31
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","21-09-2026 11:00:00",19.25292,73.142019,NO2,37,37,37
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","21-09-2026 11:00:00",19.25292,73.142019,NH3,1,1,1
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","21-09-2026 11:00:00",16.7143745,74.2426398,PM2.5,13,33,20
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","21-09-2026 11:00:00",18.39963,76.57452,SO2,0,6,3
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","21-09-2026 11:00:00",18.39963,76.57452,OZONE,9,24,16
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","21-09-2026 11:00:00",18.1023399,73.4783687,NH3,5,5,5
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","21-09-2026 11:00:00",18.1023399,73.4783687,CO,9,21,17
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","21-09-2026 11:00:00",20.555712,74.529236,NO2,16,19,17
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","21-09-2026 11:00:00",19.047,72.8746,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","21-09-2026 11:00:00",19.10078,72.87462,PM2.5,22,38,29
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","21-09-2026 11:00:00",18.897756,72.81332,NO2,31,86,47
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","21-09-2026 11:00:00",18.897756,72.81332,NH3,1,4,2
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","21-09-2026 11:00:00",19.175,72.9419,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","21-09-2026 11:00:00",19.175,72.9419,NO2,12,13,13
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","21-09-2026 11:00:00",19.175,72.9419,CO,10,10,10
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","21-09-2026 11:00:00",19.060498,72.923356,NH3,3,7,4
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","21-09-2026 11:00:00",19.8389439,75.244448,NH3,7,8,7
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","21-09-2026 11:00:00",19.16485,73.23409,SO2,6,9,7
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","21-09-2026 11:00:00",19.16485,73.23409,OZONE,6,7,7
India,Maharashtra,Beed,"Bir, Beed - MPCB","21-09-2026 11:00:00",18.988474,75.753873,SO2,3,9,6
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","21-09-2026 11:00:00",19.309073,73.057223,OZONE,16,37,24
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","21-09-2026 11:00:00",19.786089,72.757971,PM10,50,99,73
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","21-09-2026 11:00:00",19.786089,72.757971,NH3,5,5,5
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","21-09-2026 11:00:00",19.786089,72.757971,CO,7,26,16
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","21-09-2026 11:00:00",19.9629,79.298714,NO2,13,17,15
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","21-09-2026 11:00:00",19.9629,79.298714,CO,28,28,28
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","21-09-2026 11:00:00",19.9775302,79.2337086,SO2,0,8,3
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","21-09-2026 11:00:00",19.9775302,79.2337086,CO,37,41,39
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","21-09-2026 11:00:00",19.2268427,73.0788456,PM10,10,28,21
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","21-09-2026 11:00:00",19.2268427,73.0788456,CO,9,51,17
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","21-09-2026 11:00:00",19.710842,77.151824,NO2,3,12,6
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","21-09-2026 11:00:00",19.710842,77.151824,SO2,0,8,4
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","21-09-2026 11:00:00",19.710842,77.151824,CO,14,18,16
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","21-09-2026 11:00:00",21.001264,75.565602,NO2,4,69,18
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","21-09-2026 11:00:00",21.001264,75.565602,SO2,3,4,3
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","21-09-2026 11:00:00",19.23241,72.86895,OZONE,12,39,18
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","21-09-2026 11:00:00",19.000083,72.813993,PM2.5,11,45,17
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","21-09-2026 11:00:00",19.000083,72.813993,NH3,1,1,1
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","21-09-2026 11:00:00",19.000083,72.813993,OZONE,4,21,10
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","21-09-2026 11:00:00",18.9936162,72.8128113,NO2,7,33,15
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","21-09-2026 11:00:00",18.9936162,72.8128113,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","21-09-2026 11:00:00",18.9936162,72.8128113,SO2,0,21,6
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","21-09-2026 11:00:00",18.9936162,72.8128113,OZONE,3,12,6
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","21-09-2026 11:00:00",19.083694,72.920967,NO2,1,41,11
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","21-09-2026 11:00:00",19.1375,72.915056,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","21-09-2026 11:00:00",19.1375,72.915056,SO2,8,8,8
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","21-09-2026 11:00:00",19.1375,72.915056,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","21-09-2026 11:00:00",19.1878657,72.8304069,NH3,7,8,8
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","21-09-2026 11:00:00",19.1878657,72.8304069,CO,15,16,15
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","21-09-2026 11:00:00",19.0364585,72.8954371,NH3,5,8,6
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","21-09-2026 11:00:00",19.19709,72.82204,OZONE,4,27,18
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","21-09-2026 11:00:00",21.14472,79.107595,PM2.5,31,78,51
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","21-09-2026 11:00:00",21.14472,79.107595,OZONE,9,37,23
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","21-09-2026 11:00:00",21.152875,79.0517531,PM10,24,65,45
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","21-09-2026 11:00:00",18.547056,73.826908,NO2,8,20,14
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","21-09-2026 11:00:00",18.547056,73.826908,SO2,3,5,4
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","21-09-2026 11:00:00",18.501793,73.927532,NO2,9,26,16
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","21-09-2026 11:00:00",18.501793,73.927532,NH3,NA,NA,NA
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","21-09-2026 11:00:00",18.45445,73.854155,NO2,11,17,14
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","21-09-2026 11:00:00",18.45445,73.854155,NH3,1,2,1
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","21-09-2026 11:00:00",18.530085,73.849598,PM2.5,38,127,61
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","21-09-2026 11:00:00",18.530085,73.849598,OZONE,11,37,18
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","21-09-2026 11:00:00",18.57304,73.927715,PM2.5,51,69,60
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","21-09-2026 11:00:00",18.57304,73.927715,NH3,NA,NA,NA
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","21-09-2026 11:00:00",16.5038,74.3623,NO2,3,24,10
India,Maharashtra,Satara,"Koyana Nagar, Satara - MPCB","21-09-2026 11:00:00",17.696651,74.003387,PM2.5,5,152,47
India,Maharashtra,Satara,"Koyana Nagar, Satara - MPCB","21-09-2026 11:00:00",17.696651,74.003387,SO2,3,7,5
India,Maharashtra,Satara,"Koyana Nagar, Satara - MPCB","21-09-2026 11:00:00",17.696651,74.003387,CO,14,23,19
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","21-09-2026 11:00:00",17.65439,75.90649,PM2.5,26,65,43
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","21-09-2026 11:00:00",19.1135051,73.008978,NH3,1,1,1
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","21-09-2026 11:00:00",19.265594,76.761463,PM2.5,48,94,62
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","21-09-2026 11:00:00",19.265594,76.761463,NH3,3,3,3
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","21-09-2026 11:00:00",19.265594,76.761463,CO,9,15,12
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM","21-09-2026 11:00:00",18.640051,73.848956,PM2.5,36,71,54
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","21-09-2026 11:00:00",18.63673,73.82487,NH3,0,1,0
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pune - IITM","21-09-2026 11:00:00",18.60577,73.749976,PM2.5,22,58,38
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","21-09-2026 11:00:00",18.59051,73.77946,NH3,2,3,3
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","21-09-2026 11:00:00",18.59051,73.77946,OZONE,6,51,21
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM","21-09-2026 11:00:00",18.664282,73.763966,CO,14,38,24
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","21-09-2026 11:00:00",18.536457,73.805454,NO2,4,13,9
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","21-09-2026 11:00:00",18.547056,73.826908,PM2.5,8,9,8
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat -Meghalaya PCB","21-09-2026 11:00:00",26.079047,91.875185,NH3,0,1,0
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","21-09-2026 11:00:00",25.6635413,94.0989878,PM2.5,1,57,13
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","21-09-2026 11:00:00",25.6635413,94.0989878,NH3,1,1,1
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","21-09-2026 11:00:00",20.832874,85.104082,PM10,34,162,85
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","21-09-2026 11:00:00",20.832874,85.104082,NH3,2,18,6
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","21-09-2026 11:00:00",21.51161,86.89088,PM10,1,43,17
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","21-09-2026 11:00:00",21.51161,86.89088,NO2,0,9,5
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","21-09-2026 11:00:00",22.1166054,85.3945546,PM10,16,69,41
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","21-09-2026 11:00:00",22.1166054,85.3945546,SO2,7,16,11
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","21-09-2026 11:00:00",21.941841,86.728318,PM2.5,2,35,13
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","21-09-2026 11:00:00",21.941841,86.728318,SO2,5,8,6
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","21-09-2026 11:00:00",20.24079,85.836784,OZONE,13,24,18
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","21-09-2026 11:00:00",21.121801,79.04952,NO2,6,15,10
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","21-09-2026 11:00:00",19.173852,77.296291,CO,20,25,22
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","21-09-2026 11:00:00",19.9591346,73.7788008,NO2,3,9,5
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","21-09-2026 11:00:00",20.021503,73.813844,PM10,67,114,89
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","21-09-2026 11:00:00",20.021503,73.813844,NO2,1,8,4
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","21-09-2026 11:00:00",19.95022,73.73148,PM2.5,35,64,51
